2018-05-22 23:09,traces/generated/5to10OneThree/0020.trace,250,250,2,2,5,G(!(x0)),45.7041705479,G(!(x0)),,2500
2018-05-23 01:05,traces/generated/5to10OneThree/0003.trace,1,25,2,2,10,G(!(x0)),7.0673621763,!(F(x0)),,260
2018-05-23 01:05,traces/generated/5to10OneThree/0003.trace,1,25,2,2,10,G(!(x0)),7.0673621763,!(F(x0)),,260
2018-05-22 19:51,traces/generated/5to10OneThree/0005.trace,2,50,2,2,10,G(!(x0)),13.529120978,G(!(x0)),,520
2018-05-22 19:51,traces/generated/5to10OneThree/0005.trace,2,50,2,2,10,G(!(x0)),13.529120978,G(!(x0)),,520
2018-05-22 21:12,traces/generated/5to10OneThree/0007.trace,7,75,2,2,10,G(!(x0)),21.3014817592,G(!(x0)),,820
2018-05-22 21:12,traces/generated/5to10OneThree/0007.trace,7,75,2,2,10,G(!(x0)),21.3014817592,G(!(x0)),,820
2018-05-22 19:36,traces/generated/5to10OneThree/0009.trace,5,100,2,2,10,G(!(x0)),27.5945441229,G(!(x0)),,1050
2018-05-22 19:36,traces/generated/5to10OneThree/0009.trace,5,100,2,2,10,G(!(x0)),27.5945441229,G(!(x0)),,1050
2018-05-22 22:06,traces/generated/5to10OneThree/0011.trace,8,125,2,2,10,G(!(x0)),34.6853977442,G(!(x0)),,1330
2018-05-22 22:06,traces/generated/5to10OneThree/0011.trace,8,125,2,2,10,G(!(x0)),34.6853977442,G(!(x0)),,1330
2018-05-22 20:12,traces/generated/5to10OneThree/0013.trace,4,150,2,2,10,G(!(x0)),40.1859620116,G(!(x0)),,1540
2018-05-22 20:12,traces/generated/5to10OneThree/0013.trace,4,150,2,2,10,G(!(x0)),40.1859620116,G(!(x0)),,1540
2018-05-23 01:32,traces/generated/5to10OneThree/0015.trace,10,175,2,2,10,G(!(x0)),48.156563588,G(!(x0)),,1850
